src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type,anomaly
192.168.1.184,8080,192.168.1.184,2009,tcp,-,0.19473,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.193,61850,239.255.255.250,1900,udp,-,74.480722,3192,0,S0,0,24,3864,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.184,8080,192.168.1.184,2010,tcp,-,0.173838,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.184,8080,192.168.1.184,1960,tcp,-,0.201914,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.184,8080,192.168.1.184,1962,tcp,-,0.198838,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.184,8080,192.168.1.184,2014,tcp,-,0.188347,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.31,33966,101.119.11.17,80,tcp,http,118.154006,576,768,SF,0,19,1572,16,1608,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,42736,101.119.11.11,80,tcp,http,283.085021,2304,3072,SF,0,46,4704,37,5004,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,50138,216.58.200.110,443,tcp,ssl,35.546516,67016,6614,SF,0,67,70508,57,9562,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,50396,192.168.1.195,80,tcp,http,27.743283,3374,24970,SF,0,16,4034,29,26142,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,33142,216.58.200.110,443,tcp,ssl,181.172779,64782,6661,SF,0,70,68406,44,9026,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,33836,101.119.11.17,80,tcp,http,469.877829,4320,5760,SF,0,75,8228,59,8836,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,56086,192.168.1.195,80,tcp,http,19.364807,6069,26393,SF,0,37,7569,40,28005,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,35774,172.217.25.131,80,tcp,http,115.148631,435,713,SF,0,17,1327,15,1501,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,48392,117.18.237.29,80,tcp,http,162.472435,862,1576,SF,0,24,2118,21,2676,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,48530,34.223.207.155,443,tcp,ssl,61.480525,922,3687,SF,0,15,1710,14,4423,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,56470,192.168.1.195,80,tcp,http,16.934551,2572,18133,SF,0,19,3352,27,19225,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,56826,192.168.1.195,80,tcp,http,5.246945,976,6570,SF,0,11,1436,12,7062,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,43784,34.216.134.104,443,tcp,ssl,31.708179,812,3914,SF,0,13,1496,12,4546,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,57206,192.168.1.195,80,tcp,http,17.400714,2570,18239,SF,0,21,3430,28,19371,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,56004,192.168.1.184,443,tcp,ssl,78.965681,14036,78524,SF,0,80,18204,116,84564,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,56012,192.168.1.184,443,tcp,ssl,64.361878,1758,706,S3,0,18,2713,20,1799,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,56014,192.168.1.184,443,tcp,ssl,64.31349,2301,883,SF,0,22,3453,21,1983,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,56018,192.168.1.184,443,tcp,ssl,64.25874,1793,704,S3,0,19,2788,19,1700,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,56020,192.168.1.184,443,tcp,ssl,64.256014,1266,526,S3,0,17,2157,18,1470,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,56022,192.168.1.184,443,tcp,ssl,67.214213,3270,7061,SF,0,28,4734,30,8629,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,38274,13.35.148.59,80,tcp,http,116.654931,880,1942,SF,0,19,1876,16,2782,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,59770,52.24.47.144,443,tcp,ssl,62.181952,1222,47503,SF,0,19,2218,44,49799,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,38534,13.35.146.29,443,tcp,ssl,0.205966,898,7502,SF,442,14,1192,16,8342,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,38536,13.35.146.29,443,tcp,ssl,0.133156,905,14308,S2,0,12,1499,18,15252,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,38538,13.35.146.29,443,tcp,ssl,0.156957,908,10708,S2,0,11,1404,15,11496,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,38540,13.35.146.29,443,tcp,ssl,0.373016,905,7342,SF,38,16,1719,19,8407,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,38542,13.35.146.29,443,tcp,ssl,0.156948,906,18046,S2,0,14,1608,23,19319,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,38544,13.35.146.29,443,tcp,ssl,183.335826,3568,164259,SF,91187,113,9452,103,78436,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,38546,13.35.146.29,443,tcp,ssl,182.182865,2375,59181,SF,0,81,6699,82,63457,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,38554,13.35.146.29,443,tcp,ssl,180.673682,2252,75436,SF,0,79,6368,90,80124,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,41718,172.217.25.131,80,tcp,http,117.632466,870,1426,SF,0,19,1866,17,2318,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,42412,172.217.25.136,443,tcp,ssl,28.993171,1022,29153,SF,0,34,2848,41,31338,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,57616,34.251.59.153,443,tcp,ssl,62.081724,799,3659,SF,0,16,1639,14,4395,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,32778,117.18.237.29,80,tcp,http,118.802003,1293,2363,SF,0,22,2445,18,3307,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,34380,216.58.196.142,443,tcp,ssl,27.95615,1934,4698,SF,0,25,3242,29,6178,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,37642,99.84.138.128,443,tcp,ssl,115.724769,774,33047,SF,0,35,2602,41,35187,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,50592,13.35.149.60,443,tcp,ssl,115.917004,851,117963,SF,11584,60,4571,92,111171,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,50594,13.35.149.60,443,tcp,ssl,115.920265,849,119913,SF,2896,54,3973,100,122225,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,50596,13.35.149.60,443,tcp,ssl,115.918145,852,120429,SF,2896,55,4080,99,122689,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,50598,13.35.149.60,443,tcp,ssl,115.919193,848,120897,SF,1448,56,4000,100,124657,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,35648,74.125.200.156,443,tcp,ssl,27.167534,1160,3513,SF,0,21,2260,21,4577,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,41848,52.216.145.179,443,tcp,ssl,7.537123,831,4628,SF,0,17,1543,16,5289,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,50892,101.119.11.11,80,tcp,http,293.851768,2304,3072,SF,0,47,4756,38,5056,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,54424,192.168.1.195,80,tcp,http,23.596698,3544,24808,SF,0,23,4484,36,26260,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,37092,52.27.227.223,443,tcp,ssl,116.183788,1088,9055,SF,0,24,2320,23,10259,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,50892,52.36.161.78,443,tcp,ssl,61.834589,1166,3817,SF,0,16,2006,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,50894,52.36.161.78,443,tcp,ssl,61.832316,1144,3817,SF,0,16,1984,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,50896,52.36.161.78,443,tcp,ssl,61.82694,1146,3817,SF,0,16,1986,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,50898,52.36.161.78,443,tcp,ssl,61.822627,1147,3817,SF,0,16,1987,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,50900,52.36.161.78,443,tcp,ssl,61.825906,1144,3817,SF,0,16,1984,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,52618,117.18.237.29,80,tcp,http,116.431994,1293,2364,SF,0,22,2445,18,3308,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,52686,117.18.237.29,80,tcp,http,115.373211,431,788,SF,0,18,1375,16,1628,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,52688,117.18.237.29,80,tcp,http,115.373055,431,788,SF,0,18,1375,16,1628,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,52690,117.18.237.29,80,tcp,http,115.372927,431,788,SF,0,18,1375,16,1628,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,57176,192.168.1.195,80,tcp,http,7.68787,2656,16501,SF,0,22,3556,31,17753,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,57320,192.168.1.195,80,tcp,http,25.442641,4168,29696,SF,0,35,5588,41,31348,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,33000,192.168.1.195,80,tcp,http,20.53557,3896,26489,SF,0,25,4916,41,28141,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,38768,52.24.47.144,443,tcp,ssl,61.180387,1222,47503,SF,0,21,2322,44,49799,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,39828,13.35.148.59,80,tcp,http,117.124482,880,1942,SF,0,19,1876,16,2782,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,34842,13.35.146.31,443,tcp,ssl,181.188641,3497,159369,SF,20927,96,8207,140,146020,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,34844,13.35.146.31,443,tcp,ssl,0.168329,905,7340,SF,126,12,1423,17,8270,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,34846,13.35.146.31,443,tcp,ssl,0.168743,908,11234,SF,453,13,1466,17,11799,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,34848,13.35.146.31,443,tcp,ssl,0.198247,905,14308,SF,5830,14,1641,15,9266,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,34850,13.35.146.31,443,tcp,ssl,0.204027,898,7501,SF,5830,13,1582,11,2251,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,34852,13.35.146.31,443,tcp,ssl,0.205089,898,7387,SF,5956,12,1416,11,2206,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,34862,13.35.146.31,443,tcp,ssl,180.691283,2252,75444,SF,0,77,6264,87,79976,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,44986,13.35.146.49,443,tcp,ssl,182.191466,2375,59101,SF,0,98,7479,83,63425,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,52746,172.217.25.136,443,tcp,ssl,30.203301,1022,29153,SF,0,33,2758,41,31314,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,46432,172.217.25.131,80,tcp,http,115.572844,435,713,SF,0,17,1327,15,1501,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,59050,117.18.237.29,80,tcp,http,115.319253,431,787,SF,0,18,1375,16,1627,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,38772,192.168.1.195,80,tcp,http,15.53022,2573,18133,SF,0,16,3233,26,19185,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,44872,101.119.11.17,80,tcp,http,293.518535,2304,3072,SF,0,48,4808,39,5116,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.30,43694,101.119.11.17,80,tcp,http,293.806605,2304,3072,SF,0,47,4756,38,5056,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,39334,192.168.1.195,80,tcp,http,7.943812,2656,16501,SF,0,27,3756,31,17753,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password,1
192.168.1.31,53202,101.119.11.11,80,tcp,-,128.58517,289,384,SF,0,17,1172,15,1164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,34214,101.119.11.11,80,tcp,-,183.752179,865,1152,SF,0,25,1876,22,2296,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,60098,192.168.1.1,53,udp,dns,0.00288,52,52,SF,0,2,108,2,108,wpad.hub,1,28,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,60994,34.209.31.216,443,tcp,ssl,117.007184,1088,9052,SF,0,25,2360,24,10308,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,41418,52.39.84.73,443,tcp,ssl,116.792611,1088,9055,SF,0,27,2464,24,10311,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,52954,34.209.31.216,443,tcp,ssl,117.07181,1088,9055,SF,0,22,2216,23,10259,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,35096,34.215.51.80,443,tcp,ssl,61.696469,1144,3817,SF,0,16,1984,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,35098,34.215.51.80,443,tcp,ssl,61.70178,1166,3817,SF,0,16,2006,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,35100,34.215.51.80,443,tcp,ssl,61.697114,1147,3817,SF,0,16,1987,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,35102,34.215.51.80,443,tcp,ssl,61.700208,1144,3817,SF,0,16,1984,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,35104,34.215.51.80,443,tcp,ssl,61.689808,1146,3817,SF,0,16,1986,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,38914,35.164.82.230,443,tcp,ssl,31.854575,812,3913,SF,0,13,1496,12,4545,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,41562,117.18.237.29,80,tcp,http,116.344052,1724,3150,SF,0,23,2928,19,4146,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,33138,117.18.237.29,80,tcp,http,117.071222,1724,3149,SF,0,24,2992,20,4985,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,34372,52.32.77.100,443,tcp,ssl,32.030553,812,3914,SF,0,14,1548,12,4546,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,55686,34.215.51.80,443,tcp,ssl,61.507452,1166,3817,SF,0,15,1954,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,55688,34.215.51.80,443,tcp,ssl,61.501493,1144,3817,SF,0,16,1984,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,55690,34.215.51.80,443,tcp,ssl,61.501494,1147,3817,SF,0,16,1987,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,55692,34.215.51.80,443,tcp,ssl,61.508873,1144,3817,SF,0,16,1984,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,55694,34.215.51.80,443,tcp,ssl,61.509767,1146,3817,SF,0,16,1986,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,45816,117.18.237.29,80,tcp,http,116.269461,1293,2362,SF,0,21,2393,17,3254,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,55388,34.215.51.80,443,tcp,ssl,62.692364,1144,3817,SF,0,17,2271,16,4669,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,55390,34.215.51.80,443,tcp,ssl,61.710487,1147,3817,SF,0,17,2039,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,55392,34.215.51.80,443,tcp,ssl,61.706348,1146,3817,SF,0,16,1986,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,55394,34.215.51.80,443,tcp,ssl,61.708746,1144,3817,SF,0,16,1984,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,55396,34.215.51.80,443,tcp,ssl,61.710972,1166,3817,SF,0,16,2006,14,4553,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,57186,52.32.77.100,443,tcp,ssl,31.286079,812,3914,SF,0,13,1496,11,4494,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,41580,117.18.237.29,80,tcp,http,115.356,431,787,SF,0,17,1323,15,1575,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,41582,117.18.237.29,80,tcp,http,115.354879,431,787,SF,0,18,1375,16,1627,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,41586,117.18.237.29,80,tcp,http,115.350008,431,787,SF,0,17,1323,15,1575,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,33154,117.18.237.29,80,tcp,http,115.901581,431,788,SF,0,17,1323,15,1576,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,33156,117.18.237.29,80,tcp,http,115.900731,431,787,SF,0,18,1375,16,1627,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,45834,117.18.237.29,80,tcp,http,115.230881,431,788,SF,0,17,1323,15,1576,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,45836,117.18.237.29,80,tcp,http,115.230861,431,787,SF,0,17,1323,15,1575,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.32,45838,117.18.237.29,80,tcp,http,115.231952,431,787,SF,0,18,1375,16,1627,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,50188,101.119.11.17,80,tcp,http,290.612637,2304,3072,S1,0,45,4652,37,5004,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,53610,101.119.11.17,80,tcp,http,295.327914,2304,3072,SF,0,47,4756,38,5056,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,40988,13.35.146.12,443,tcp,ssl,115.237175,786,14212,SF,0,24,2042,28,15676,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.30,46566,52.89.173.114,443,tcp,ssl,61.498447,1018,3980,SF,0,14,1754,14,4716,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
192.168.1.31,35206,13.35.146.57,443,tcp,ssl,115.461002,786,14183,SF,0,25,2521,31,16115,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning,1
